"","Accn Number","Cat Num","Genus","Species","Began Date","Full Name","Country","County","State","Spec Locality","Habitat","Coll Method","Prepared By/First Name","Prepared By/Last Name","Collectors/First Name","Collectors/Last Name","Prepator #","Bursa","Skull Ossification","Sex","Fat Deposition","Reproduct Data","Molt","Wing Span","Weight","Weight Unit","Total Length","Wing Chord","Preparations [Aggregated]","Latitude1","Longitude1"
"250","1","13831","Catharus","guttatus","05/02/1898","United States, New York, Cayuga County","United States","Cayuga County","New York","Auburn",NA,NA,NA,NA,"George","Embody",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.93173","-76.56605"
"251","1","13832","Catharus","guttatus","05/07/1901","United States, New York, Madison County","United States","Madison County","New York","Hamilton",NA,NA,NA,NA,"George","Embody",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.82701","-75.54462"
"252","1","21294","Catharus","guttatus","07/24/1947","United States, New York, Tompkins County","United States","Tompkins County","New York","Varna, Turkey Hill",NA,NA,"Harold","Axtell","E.","Jameson",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.44952","-76.42105"
"253","1","21294","Catharus","guttatus","07/24/1947","United States, New York, Tompkins County","United States","Tompkins County","New York","Varna, Turkey Hill",NA,NA,"Harold","Axtell","Harold","Axtell",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.44952","-76.42105"
"254","1","23174","Catharus","guttatus","05/06/1951","United States, New York, Chenango County","United States","Chenango County","New York","German",NA,NA,"Frances","Burnett","Frances","Burnett",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.5","-75.75"
"255","1","23802","Catharus","guttatus","10/10/1951","United States, New York, Oneida County","United States","Oneida County","New York","Rome",NA,NA,"Kenneth","Parkes","Hazel","Aspinwall",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","43.21285","-75.45573"
"256","1","13836","Catharus","guttatus","03/18/1938","United States, Mississippi, Hancock County","United States","Hancock County","Mississippi","Pearlington, 6 mi. E",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","30.2590021","-89.5040004"
"257","1","13822","Catharus","guttatus","05/05/1882","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"Robert","Hough",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"258","1","23804","Catharus","guttatus","06/20/1949","United States, New York, Essex County","United States","Essex County","New York","Elizabethtown (3.5 miles East)",NA,NA,"Kenneth","Parkes","Kenneth","Parkes",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"259","1","13322","Catharus","guttatus","10/06/1942","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,"Harrison","Tordoff","Harrison","Tordoff",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"260","1","13821","Catharus","guttatus","10/15/1940","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"Elizabeth","Lum",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"261","1","13835","Catharus","guttatus","04/22/1937","United States, Oklahoma, McCurtain County","United States","McCurtain County","Oklahoma","7 miles East of Broken Bow",NA,NA,"George","Sutton","John","Semple",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","34.03091","-94.61533"
"262","1","13815","Catharus","guttatus","10/04/1930","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca (Aviation Field)",NA,NA,"Robert","Dickerson","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"263","1","13823","Catharus","guttatus","05/02/1919","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"C.","Dunham",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"264","1","13811","Catharus","guttatus","04/27/1939","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,"William","Montagna","William","Montagna",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"265","1","13825","Catharus","guttatus","05/10/1931","United States, New York, Tompkins County","United States","Tompkins County","New York","Connecticut Hill",NA,NA,"Olin","Pettingill","Olin","Pettingill",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"266","1","13833","Catharus","guttatus","04/27/1898","United States, Indiana, Miami County","United States","Miami County","Indiana","Denver",NA,NA,NA,NA,"C.","Brimley",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","40.86611","-86.0775"
"267","1","23803","Catharus","guttatus","06/17/1949","United States, New York, Saint Lawrence County","United States","Saint Lawrence County","New York","Brasher Falls, 5 mi. N",NA,NA,"Kenneth","Parkes","Kenneth","Parkes",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"268","1","23805","Catharus","guttatus","07/01/1950","United States, New York, Essex County","United States","Essex County","New York","Newcomb (North end of Adjidaumo Swamp, elevation 1750 feet)",NA,NA,"Kenneth","Parkes","Kenneth","Parkes",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"269","1","13820","Catharus","guttatus","12/06/1940","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Forest Home, CU Rifle Range, North side of Fall Creek across from Stevens Suspension Bridge",NA,NA,NA,NA,"Robert","Mengel",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4566","-76.45442"
"270","1","13829","Catharus","guttatus","08/25/1899","United States, New York, Franklin County","United States","Franklin County","New York","Harrietstown Township, Wawbeek",NA,NA,NA,NA,"Thomas","Hankinson",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","44.2545178","-74.3370949"
"271","1","13834","Catharus","guttatus","10/03/1899","United States, New Hampshire, Cheshire County","United States","Cheshire County","New Hampshire","Dublin",NA,NA,"Louis","Fuertes","Louis","Fuertes",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.9075","-72.06306"
"272","1","13816","Catharus","guttatus","10/08/1937","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Forest Home, CU Rifle Range, North side of Fall Creek across from Stevens Suspension Bridge",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4566","-76.45442"
"273","1","24156","Catharus","guttatus","06/23/1953","United States, New York, Cattaraugus County","United States","Cattaraugus County","New York","Allegany, elevation 2320 feet",NA,NA,"William","Dilger","William","Dilger",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"274","1","10131","Catharus","guttatus","04/02/1941","United States, Virginia, Northampton County","United States","Northampton County","Virginia","Hog Island",NA,NA,"William","Montagna","William","Montagna",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","37.4121642","-75.6937408"
"275","1","13810","Catharus","guttatus","04/12/1939","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,"William","Montagna","William","Montagna",NA,NA,NA,"Male",NA,NA,NA,NA,"34.7000007629",NA,NA,NA,"study skin","42.4381","-76.5095"
"276","0","40415","Catharus","guttatus","04/16/1953","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"William","Dilger",NA,NA,NA,"sex unknown",NA,NA,NA,NA,"30.0",NA,NA,NA,"skeleton","42.4381","-76.5095"
"277","1","21295","Catharus","guttatus","10/01/1947","United States, New York, Tompkins County","United States","Tompkins County","New York","Danby Beaver Pond, 8 miles South Ithaca",NA,NA,"Ernest","Edwards","William","Dilger",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"278","1","11970","Catharus","guttatus","01/01/1860","United States, Pennsylvania, Mercer County","United States","Mercer County","Pennsylvania","unspecified",NA,NA,NA,NA,"Edward","Raney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"study skin","41.3108238","-80.2633666"
"279","1","13812","Catharus","guttatus","04/12/1939","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,"William","Montagna","William","Montagna",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.4381","-76.5095"
"280","1","13830","Catharus","guttatus","10/17/1900","United States, New York, Cayuga County","United States","Cayuga County","New York","North Fair Haven",NA,NA,"Louis","Fuertes","Louis","Fuertes",NA,NA,NA,"Male ?",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","43.3333","-76.6992"
"281","1","11564","Catharus","guttatus","01/23/1941","United States, North Carolina, Onslow County","United States","Onslow County","North Carolina","Holly Ridge",NA,NA,"Gerald","Rogers","Gerald","Rogers",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","34.4924198","-77.5536374"
"282","1","20869","Catharus","guttatus","01/11/1913","United States, California, Santa Barbara County","United States","Santa Barbara County","California","Santa Barbara",NA,NA,"Allan","Brooks","Allan","Brooks",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","34.4276962","-119.7075653"
"283","1","9237","Catharus","guttatus","06/27/1940","United States, Alaska, Sitka Borough","United States","Sitka Borough","Alaska","Mount Verstovia, Baranof Island",NA,NA,"J.","Webster","J.","Webster",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","57.0599168","-135.2653885"
"284","1","20870","Catharus","guttatus","01/25/1936","United States, California, Marin County","United States","Marin County","California","Inverness",NA,NA,"Allan","Brooks","Allan","Brooks",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","38.0997238","-122.8590088"
"285","1","11185","Catharus","guttatus","05/25/1940","United States, Arizona","United States",NA,"Arizona","Bog Spring, Santa Rita Mountains, elevation about 7000 feet",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","31.7214765","-110.8631421"
"286","1","11744","Catharus","guttatus","07/20/1939","United States, Arizona, Pima County","United States","Pima County","Arizona","Santa Catalina Mountains, Carter Canyon",NA,NA,"Frederick","Loetscher","Allan","Phillips",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","32.439451","-110.768274"
"287","1","11187","Catharus","guttatus","06/01/1940","United States, Arizona","United States",NA,"Arizona","Bog Spring, Santa Rita Mountains",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","31.7214765","-110.8631421"
"288","1","11186","Catharus","guttatus","05/31/1940","United States, Arizona","United States",NA,"Arizona","Little Shot Spring, Santa Rita Mountains",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","31.662598","-110.840628"
"289","1","12270","Catharus","guttatus","02/28/1941","Mexico, Nuevo Leon","Mexico",NA,"Nuevo Leon","15 miles Southwest of Linares",NA,NA,"Olin","Pettingill","Olin","Pettingill",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"290","1","12352","Catharus","guttatus","03/06/1941","Mexico, Nuevo Leon","Mexico",NA,"Nuevo Leon","3 miles Southwest of Linares (Rio Camacho)",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"291","1","12610","Catharus","guttatus","03/11/1941","Mexico, Tamaulipas","Mexico",NA,"Tamaulipas","Arroyo de la Presa, 6 miles North of Victoria",NA,NA,"Olin","Pettingill","Olin","Pettingill",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"292","1","24468","Catharus","guttatus","12/21/1952","Mexico, Sonora","Mexico",NA,"Sonora","10 miles East of Imuris, Bottom lands along Rio Bavasac",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"293","1","24470","Catharus","guttatus","12/31/1952","Mexico, Sonora","Mexico",NA,"Sonora","Ures, 13 miles West at, El Gavilan, Mesquite bottomland along Rio Sonora",NA,NA,"Robert","Dickerman","Allan","Phillips",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"294","1","14137","Catharus","guttatus","02/01/1938","Mexico, Nuevo Leon","Mexico",NA,"Nuevo Leon","Monterrey",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","25.675065","-100.318465"
"295","1","14138","Catharus","guttatus","02/01/1938","Mexico, Nuevo Leon","Mexico",NA,"Nuevo Leon","Monterrey",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","25.675065","-100.318465"
"296","1","23646","Catharus","guttatus","04/09/1952","United States, Arizona, Gila County","United States","Gila County","Arizona","6 miles Southwest of Roosevelt, Sand Wash east of Bronco- 0.5 miles North of Apache Lake",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","33.620471","-111.212644"
"297","1","24465","Catharus","guttatus","02/02/1953","United States, Arizona, Santa Cruz County","United States","Santa Cruz County","Arizona","3 miles Southwest of Patagonia, along Sonoita Creek",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","31.515372","-110.790254"
"298","1","14136","Catharus","guttatus","04/20/1935","United States, Texas, Brewster County","United States","Brewster County","Texas","Glass Mountains",NA,NA,"George","Sutton","John","Semple",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","30.4298129","-103.1129182"
"299","1","14135","Catharus","guttatus","04/13/1935","United States, Texas, Brewster County","United States","Brewster County","Texas","Glass Mountains, 15 mi. NE Marathon",NA,NA,"George","Sutton","George","Sutton",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"300","1","14120","Catharus","guttatus","12/02/1906","United States, California, Los Angeles County","United States","Los Angeles County","California","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"301","1","20868","Catharus","guttatus","03/13/1913","United States, California, Monterey County","United States","Monterey County","California","Monterey",NA,NA,"Allan","Brooks","Allan","Brooks",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","36.6048584","-121.8992691"
"302","1","23643","Catharus","guttatus","11/14/1951","United States, Arizona, Gila County","United States","Gila County","Arizona","11 miles North of Roosevelt, Rock Creek Canyon above Cabin",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","33.827151","-111.1342893"
"303","1","14119","Catharus","guttatus","07/01/1899","United States, Alaska","United States",NA,"Alaska","Kodiak Island",NA,NA,"Louis","Fuertes","Louis","Fuertes",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","57.3953552","-153.485611"
"304","1","14124","Catharus","guttatus","04/19/1895","United States, Washington, King County","United States","King County","Washington","Seattle",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"study skin","47.60621","-122.33207"
"305","1","14125","Catharus","guttatus","10/26/1896","United States, California, Alameda County","United States","Alameda County","California","Alameda",NA,NA,NA,NA,"D.","Cohen",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","37.7715263","-122.2690811"
"306","1","23644","Catharus","guttatus","12/14/1951","United States, Arizona, Gila County","United States","Gila County","Arizona","8 miles Northwest of Roosevelt",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","33.7496256","-111.2324497"
"307","1","24466","Catharus","guttatus","02/02/1953","United States, Arizona, Santa Cruz County","United States","Santa Cruz County","Arizona","3 miles Southwest of Patagonia, along Sonoita Creek",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","31.515372","-110.790254"
